Origin_ID;Origin_NAME;Origin_N_Displ;Origin_N_Receiv;Origin_LAT;Origin_LNG;Destin_ID;Destin_NAME;Destin_N_Displ;Destin_N_Receiv;Destin_LAT;Destin_LNG;Count
5038;ANGOSTURA;2127;331;6.885366;-75.334948;5237;DONMATÍAS;416;2203;6.485885;-75.394095;127
5038;ANGOSTURA;2127;331;6.885366;-75.334948;5887;YARUMAL;5601;5595;6.96558;-75.419598;120
5038;ANGOSTURA;2127;331;6.885366;-75.334948;5686;SANTA ROSA DE OSOS;1940;1721;6.645172;-75.46008;103
27810;ÁNIMAS;348;786;5.281324;-76.629349;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;108
25040;ANOLAIMA;459;425;4.761661;-74.463781;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;236
5040;ANORÍ;7647;507;7.078008;-75.1484;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;3557
5040;ANORÍ;7647;507;7.078008;-75.1484;5895;ZARAGOZA;11500;2737;7.48815;-74.867962;940
5040;ANORÍ;7647;507;7.078008;-75.1484;5031;AMALFI;5295;1855;6.907032;-75.073577;490
5040;ANORÍ;7647;507;7.078008;-75.1484;5088;BELLO;7634;45571;6.333786;-75.554448;304
5040;ANORÍ;7647;507;7.078008;-75.1484;27001;SAN FRANCISCO DE QUIBDO;19183;70189;5.692349;-76.651125;244
5040;ANORÍ;7647;507;7.078008;-75.1484;5154;CAUCASIA;17002;15499;7.97776;-75.198514;194
5040;ANORÍ;7647;507;7.078008;-75.1484;5887;YARUMAL;5601;5595;6.96558;-75.419598;185
17042;ANSERMA;3146;1740;5.238074;-75.783997;66001;PEREIRA;3693;54482;4.807002;-75.718267;633
17042;ANSERMA;3146;1740;5.238074;-75.783997;66170;DOSQUEBRADAS;1317;11388;4.826246;-75.680286;259
17042;ANSERMA;3146;1740;5.238074;-75.783997;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;244
17042;ANSERMA;3146;1740;5.238074;-75.783997;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;229
17042;ANSERMA;3146;1740;5.238074;-75.783997;63001;ARMENIA;1973;24515;4.538105;-75.680004;179
17042;ANSERMA;3146;1740;5.238074;-75.783997;17001;MANIZALES;2766;19398;5.056447;-75.490037;135
17042;ANSERMA;3146;1740;5.238074;-75.783997;63401;LA TEBAIDA;440;4773;4.452992;-75.786696;125
76041;ANSERMANUEVO;824;979;4.794554;-75.992792;66001;PEREIRA;3693;54482;4.807002;-75.718267;127
5044;ANZÁ;1960;363;6.30223;-75.853713;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;982
5044;ANZÁ;1960;363;6.30223;-75.853713;5093;BETULIA;10703;2393;6.1091;-75.984191;195
73043;ANZOÁTEGUI;5960;758;4.627397;-75.096303;73001;IBAGUÉ;10112;75833;4.439631;-75.19635;2693
73043;ANZOÁTEGUI;5960;758;4.627397;-75.096303;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;1423
73043;ANZOÁTEGUI;5960;758;4.627397;-75.096303;73411;LÍBANO;9439;6149;4.92332;-75.06299;175
73043;ANZOÁTEGUI;5960;758;4.627397;-75.096303;25754;SOACHA;2702;55044;4.576529;-74.215511;128
73043;ANZOÁTEGUI;5960;758;4.627397;-75.096303;66001;PEREIRA;3693;54482;4.807002;-75.718267;110
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;15433
5045;APARTADÓ;50771;59418;7.882717;-76.626186;23001;MONTERÍA;14282;89511;8.746423;-75.876635;4282
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5837;TURBO;72127;53607;8.094097;-76.726432;2521
5045;APARTADÓ;50771;59418;7.882717;-76.626186;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;2366
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5147;CAREPA;13567;24293;7.755117;-76.654051;1950
5045;APARTADÓ;50771;59418;7.882717;-76.626186;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;1662
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5172;CHIGORODÓ;23021;37304;7.666156;-76.681565;1456
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5659;SAN JUAN DE URABÁ;10301;9844;8.759491;-76.52889;1335
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5490;NECOCLÍ;35693;13008;8.426025;-76.787621;1075
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5088;BELLO;7634;45571;6.333786;-75.554448;1013
5045;APARTADÓ;50771;59418;7.882717;-76.626186;23855;VALENCIA;19769;8925;8.257266;-76.149909;955
5045;APARTADÓ;50771;59418;7.882717;-76.626186;27001;SAN FRANCISCO DE QUIBDO;19183;70189;5.692349;-76.651125;870
5045;APARTADÓ;50771;59418;7.882717;-76.626186;70001;SINCELEJO;7662;144112;9.300455;-75.395996;662
5045;APARTADÓ;50771;59418;7.882717;-76.626186;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;552
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5051;ARBOLETES;21332;9052;8.850602;-76.426683;483
5045;APARTADÓ;50771;59418;7.882717;-76.626186;66001;PEREIRA;3693;54482;4.807002;-75.718267;461
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;398
5045;APARTADÓ;50771;59418;7.882717;-76.626186;27361;ISTMINA;10924;8818;5.153351;-76.686002;381
5045;APARTADÓ;50771;59418;7.882717;-76.626186;23807;TIERRALTA;70061;7034;8.172247;-76.062317;366
5045;APARTADÓ;50771;59418;7.882717;-76.626186;23686;SAN PELAYO;1366;4364;8.956667;-75.835268;349
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5360;ITAGÜÍ;3594;16505;6.169702;-75.613401;325
5045;APARTADÓ;50771;59418;7.882717;-76.626186;76001;SANTIAGO DE CALI;17084;148077;3.417587;-76.522332;307
5045;APARTADÓ;50771;59418;7.882717;-76.626186;23162;CERETÉ;1369;7471;8.886662;-75.791882;305
5045;APARTADÓ;50771;59418;7.882717;-76.626186;23300;COTORRA;271;1840;9.03877;-75.790476;289
5045;APARTADÓ;50771;59418;7.882717;-76.626186;47001;SANTA MARTA;35085;143341;11.225703;-74.188397;271
5045;APARTADÓ;50771;59418;7.882717;-76.626186;63001;ARMENIA;1973;24515;4.538105;-75.680004;264
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5234;DABEIBA;26207;2338;7.000034;-76.262974;257
5045;APARTADÓ;50771;59418;7.882717;-76.626186;23417;SANTA CRUZ DE LORICA;4073;4022;9.240368;-75.81689;247
5045;APARTADÓ;50771;59418;7.882717;-76.626186;8758;SOLEDAD;2405;62128;10.90618;-74.793567;242
5045;APARTADÓ;50771;59418;7.882717;-76.626186;23574;PUERTO ESCONDIDO;2334;2525;9.003544;-76.26159;208
5045;APARTADÓ;50771;59418;7.882717;-76.626186;50001;VILLAVICENCIO;7725;107365;4.122958;-73.626878;191
5045;APARTADÓ;50771;59418;7.882717;-76.626186;23555;PLANETA RICA;6754;10144;8.409121;-75.584097;187
5045;APARTADÓ;50771;59418;7.882717;-76.626186;23419;LOS CÓRDOBAS;2966;4064;8.895109;-76.35471;177
5045;APARTADÓ;50771;59418;7.882717;-76.626186;47189;CIÉNAGA;36689;10049;11.007433;-74.241368;174
5045;APARTADÓ;50771;59418;7.882717;-76.626186;20001;VALLEDUPAR;32436;83963;10.461893;-73.258517;160
5045;APARTADÓ;50771;59418;7.882717;-76.626186;44001;RIOHACHA;12215;39130;11.529125;-72.912271;154
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5664;SAN PEDRO DE LOS MILAGROS;6644;2741;6.461318;-75.560631;143
5045;APARTADÓ;50771;59418;7.882717;-76.626186;27800;UNGUÍA;10828;2610;8.043633;-77.093229;142
5045;APARTADÓ;50771;59418;7.882717;-76.626186;76109;BUENAVENTURA;95509;34393;3.875474;-77.011536;131
5045;APARTADÓ;50771;59418;7.882717;-76.626186;27006;ACANDÍ;6063;2533;8.51095;-77.278618;127
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5842;URAMITA;4811;1799;6.898877;-76.174689;126
5045;APARTADÓ;50771;59418;7.882717;-76.626186;27205;CONDOTO;3016;1865;5.092954;-76.649348;120
5045;APARTADÓ;50771;59418;7.882717;-76.626186;23675;SAN BERNARDO DEL VIENTO;3384;1654;9.353878;-75.954044;116
5045;APARTADÓ;50771;59418;7.882717;-76.626186;23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;116
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5138;CAÑASGORDAS;7168;1451;6.749876;-76.024566;114
5045;APARTADÓ;50771;59418;7.882717;-76.626186;17614;RIOSUCIO;6320;1284;5.423953;-75.702319;112
5045;APARTADÓ;50771;59418;7.882717;-76.626186;23500;MOÑITOS;2797;2442;9.246382;-76.129681;109
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5790;TARAZÁ;18810;7032;7.581611;-75.399711;109
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5284;FRONTINO;8539;3232;6.775585;-76.131223;109
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5480;MUTATÁ;26947;12516;7.243963;-76.436705;108
5045;APARTADÓ;50771;59418;7.882717;-76.626186;5212;COPACABANA;758;4423;6.358228;-75.502423;102
5045;APARTADÓ;50771;59418;7.882717;-76.626186;76147;CARTAGO;1811;5215;4.738522;-75.911513;102
66045;APÍA;1353;1266;5.10652;-75.941789;66001;PEREIRA;3693;54482;4.807002;-75.718267;372
25599;APULO;379;392;4.520467;-74.593774;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;252
15047;AQUITANIA;580;199;5.51831;-72.884351;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;259
15047;AQUITANIA;580;199;5.51831;-72.884351;15759;SOGAMOSO;424;4025;5.724862;-72.923237;106
47053;ARACATACA;17971;5519;10.590848;-74.186293;47001;SANTA MARTA;35085;143341;11.225703;-74.188397;8214
47053;ARACATACA;17971;5519;10.590848;-74.186293;47288;FUNDACIÓN;32028;22406;10.514851;-74.191555;2659
47053;ARACATACA;17971;5519;10.590848;-74.186293;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;1116
47053;ARACATACA;17971;5519;10.590848;-74.186293;20001;VALLEDUPAR;32436;83963;10.461893;-73.258517;755
47053;ARACATACA;17971;5519;10.590848;-74.186293;47268;EL RETÉN;3986;5569;10.611137;-74.268751;687
47053;ARACATACA;17971;5519;10.590848;-74.186293;8758;SOLEDAD;2405;62128;10.90618;-74.793567;515
47053;ARACATACA;17971;5519;10.590848;-74.186293;47980;PRADO - SEVILLA;33390;6680;10.763895;-74.139233;394
47053;ARACATACA;17971;5519;10.590848;-74.186293;44001;RIOHACHA;12215;39130;11.529125;-72.912271;369
47053;ARACATACA;17971;5519;10.590848;-74.186293;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;333
47053;ARACATACA;17971;5519;10.590848;-74.186293;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;254
47053;ARACATACA;17971;5519;10.590848;-74.186293;47189;CIÉNAGA;36689;10049;11.007433;-74.241368;221
47053;ARACATACA;17971;5519;10.590848;-74.186293;44430;MAICAO;9495;11363;11.378362;-72.241551;136
47053;ARACATACA;17971;5519;10.590848;-74.186293;44090;DIBULLA;20256;7262;11.271254;-73.307237;130
81001;ARAUCA;8937;19390;7.077995;-70.761888;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;969
81001;ARAUCA;8937;19390;7.077995;-70.761888;54001;CÚCUTA;16922;91560;7.905267;-72.505591;874
81001;ARAUCA;8937;19390;7.077995;-70.761888;50001;VILLAVICENCIO;7725;107365;4.122958;-73.626878;610
81001;ARAUCA;8937;19390;7.077995;-70.761888;68001;BUCARAMANGA;5644;70103;7.115901;-73.132537;569
81001;ARAUCA;8937;19390;7.077995;-70.761888;85001;YOPAL;4917;19675;5.332228;-72.393994;546
81001;ARAUCA;8937;19390;7.077995;-70.761888;81794;TAME;32641;5062;6.457692;-71.740613;462
81001;ARAUCA;8937;19390;7.077995;-70.761888;81736;SARAVENA;13963;12151;6.953878;-71.873949;408
81001;ARAUCA;8937;19390;7.077995;-70.761888;68081;BARRANCABERMEJA;28240;49094;7.067976;-73.846686;297
81001;ARAUCA;8937;19390;7.077995;-70.761888;68276;FLORIDABLANCA;871;21226;7.074187;-73.097661;181
81001;ARAUCA;8937;19390;7.077995;-70.761888;81591;PUERTO RONDÓN;2526;877;6.279863;-71.103069;154
81001;ARAUCA;8937;19390;7.077995;-70.761888;81065;ARAUQUITA;15663;4370;7.029314;-71.42764;150
81001;ARAUCA;8937;19390;7.077995;-70.761888;85250;PAZ DE ARIPORO;3123;2898;5.881403;-71.891729;135
81001;ARAUCA;8937;19390;7.077995;-70.761888;47001;SANTA MARTA;35085;143341;11.225703;-74.188397;115
81001;ARAUCA;8937;19390;7.077995;-70.761888;20178;CHIRIGUANÁ;7772;3813;9.361379;-73.600913;104
81001;ARAUCA;8937;19390;7.077995;-70.761888;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;103
81065;ARAUQUITA;15663;4370;7.029314;-71.42764;81001;ARAUCA;8937;19390;7.077995;-70.761888;3344
81065;ARAUQUITA;15663;4370;7.029314;-71.42764;81736;SARAVENA;13963;12151;6.953878;-71.873949;2323
81065;ARAUQUITA;15663;4370;7.029314;-71.42764;68001;BUCARAMANGA;5644;70103;7.115901;-73.132537;1127
81065;ARAUQUITA;15663;4370;7.029314;-71.42764;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;1058
81065;ARAUQUITA;15663;4370;7.029314;-71.42764;81794;TAME;32641;5062;6.457692;-71.740613;986
81065;ARAUQUITA;15663;4370;7.029314;-71.42764;54001;CÚCUTA;16922;91560;7.905267;-72.505591;963
81065;ARAUQUITA;15663;4370;7.029314;-71.42764;68276;FLORIDABLANCA;871;21226;7.074187;-73.097661;391
81065;ARAUQUITA;15663;4370;7.029314;-71.42764;68307;GIRÓN;2012;19227;7.071761;-73.168255;337
81065;ARAUQUITA;15663;4370;7.029314;-71.42764;85001;YOPAL;4917;19675;5.332228;-72.393994;322
81065;ARAUQUITA;15663;4370;7.029314;-71.42764;81300;FORTUL;5617;4123;6.793989;-71.772007;305
81065;ARAUQUITA;15663;4370;7.029314;-71.42764;50001;VILLAVICENCIO;7725;107365;4.122958;-73.626878;233
81065;ARAUQUITA;15663;4370;7.029314;-71.42764;68081;BARRANCABERMEJA;28240;49094;7.067976;-73.846686;186
81065;ARAUQUITA;15663;4370;7.029314;-71.42764;20011;AGUACHICA;12964;16171;8.310121;-73.6013;156
81065;ARAUQUITA;15663;4370;7.029314;-71.42764;68547;PIEDECUESTA;1103;11996;6.995475;-73.054308;155
81065;ARAUQUITA;15663;4370;7.029314;-71.42764;20228;CURUMANÍ;18067;5168;9.201044;-73.541775;136
81065;ARAUQUITA;15663;4370;7.029314;-71.42764;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;125
25053;ARBELÁEZ;914;444;4.272629;-74.414727;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;357
25053;ARBELÁEZ;914;444;4.272629;-74.414727;25290;FUSAGASUGÁ;1773;10270;4.337748;-74.366368;142
25053;ARBELÁEZ;914;444;4.272629;-74.414727;25754;SOACHA;2702;55044;4.576529;-74.215511;119
54051;ARBOLEDAS;1718;176;7.642691;-72.798834;54001;CÚCUTA;16922;91560;7.905267;-72.505591;1158
54051;ARBOLEDAS;1718;176;7.642691;-72.798834;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;106
5051;ARBOLETES;21332;9052;8.850602;-76.426683;23001;MONTERÍA;14282;89511;8.746423;-75.876635;9487
5051;ARBOLETES;21332;9052;8.850602;-76.426683;5045;APARTADÓ;50771;59418;7.882717;-76.626186;1376
5051;ARBOLETES;21332;9052;8.850602;-76.426683;5659;SAN JUAN DE URABÁ;10301;9844;8.759491;-76.52889;822
5051;ARBOLETES;21332;9052;8.850602;-76.426683;23419;LOS CÓRDOBAS;2966;4064;8.895109;-76.35471;706
5051;ARBOLETES;21332;9052;8.850602;-76.426683;5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;630
5051;ARBOLETES;21332;9052;8.850602;-76.426683;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;610
5051;ARBOLETES;21332;9052;8.850602;-76.426683;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;554
5051;ARBOLETES;21332;9052;8.850602;-76.426683;5837;TURBO;72127;53607;8.094097;-76.726432;449
5051;ARBOLETES;21332;9052;8.850602;-76.426683;23090;CANALETE URBANO;6097;1977;8.787601;-76.240753;436
5051;ARBOLETES;21332;9052;8.850602;-76.426683;70001;SINCELEJO;7662;144112;9.300455;-75.395996;431
5051;ARBOLETES;21332;9052;8.850602;-76.426683;23162;CERETÉ;1369;7471;8.886662;-75.791882;419
5051;ARBOLETES;21332;9052;8.850602;-76.426683;23417;SANTA CRUZ DE LORICA;4073;4022;9.240368;-75.81689;370
5051;ARBOLETES;21332;9052;8.850602;-76.426683;5490;NECOCLÍ;35693;13008;8.426025;-76.787621;363
5051;ARBOLETES;21332;9052;8.850602;-76.426683;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;304
5051;ARBOLETES;21332;9052;8.850602;-76.426683;5172;CHIGORODÓ;23021;37304;7.666156;-76.681565;286
5051;ARBOLETES;21332;9052;8.850602;-76.426683;5147;CAREPA;13567;24293;7.755117;-76.654051;268
5051;ARBOLETES;21332;9052;8.850602;-76.426683;23574;PUERTO ESCONDIDO;2334;2525;9.003544;-76.26159;244
5051;ARBOLETES;21332;9052;8.850602;-76.426683;23686;SAN PELAYO;1366;4364;8.956667;-75.835268;242
5051;ARBOLETES;21332;9052;8.850602;-76.426683;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;199
5051;ARBOLETES;21332;9052;8.850602;-76.426683;5664;SAN PEDRO DE LOS MILAGROS;6644;2741;6.461318;-75.560631;185
5051;ARBOLETES;21332;9052;8.850602;-76.426683;23555;PLANETA RICA;6754;10144;8.409121;-75.584097;151
5051;ARBOLETES;21332;9052;8.850602;-76.426683;23500;MOÑITOS;2797;2442;9.246382;-76.129681;144
5051;ARBOLETES;21332;9052;8.850602;-76.426683;44001;RIOHACHA;12215;39130;11.529125;-72.912271;120
5051;ARBOLETES;21332;9052;8.850602;-76.426683;70713;SAN ONOFRE;26098;3200;9.736821;-75.525562;114
5051;ARBOLETES;21332;9052;8.850602;-76.426683;23855;VALENCIA;19769;8925;8.257266;-76.149909;107
5051;ARBOLETES;21332;9052;8.850602;-76.426683;8758;SOLEDAD;2405;62128;10.90618;-74.793567;106
5051;ARBOLETES;21332;9052;8.850602;-76.426683;23807;TIERRALTA;70061;7034;8.172247;-76.062317;103
5051;ARBOLETES;21332;9052;8.850602;-76.426683;70670;SAMPUÉS;1242;4272;9.182439;-75.37918;101
13042;ARENAL;4936;1940;8.459144;-73.943278;20011;AGUACHICA;12964;16171;8.310121;-73.6013;572
13042;ARENAL;4936;1940;8.459144;-73.943278;13473;MORALES;9681;2089;8.275813;-73.867882;413
13042;ARENAL;4936;1940;8.459144;-73.943278;68081;BARRANCABERMEJA;28240;49094;7.067976;-73.846686;288
13042;ARENAL;4936;1940;8.459144;-73.943278;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;281
13042;ARENAL;4936;1940;8.459144;-73.943278;68001;BUCARAMANGA;5644;70103;7.115901;-73.132537;252
13042;ARENAL;4936;1940;8.459144;-73.943278;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;215
13042;ARENAL;4936;1940;8.459144;-73.943278;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;202
13042;ARENAL;4936;1940;8.459144;-73.943278;13430;MAGANGUÉ;12537;41642;9.241367;-74.755668;194
13042;ARENAL;4936;1940;8.459144;-73.943278;54001;CÚCUTA;16922;91560;7.905267;-72.505591;141
13042;ARENAL;4936;1940;8.459144;-73.943278;20001;VALLEDUPAR;32436;83963;10.461893;-73.258517;129
13042;ARENAL;4936;1940;8.459144;-73.943278;8758;SOLEDAD;2405;62128;10.90618;-74.793567;124
13042;ARENAL;4936;1940;8.459144;-73.943278;47001;SANTA MARTA;35085;143341;11.225703;-74.188397;122
13042;ARENAL;4936;1940;8.459144;-73.943278;13600;RÍO VIEJO;9758;868;8.589185;-73.837674;122
13042;ARENAL;4936;1940;8.459144;-73.943278;68276;FLORIDABLANCA;871;21226;7.074187;-73.097661;115
19050;ARGELIA;20828;366;2.25555;-77.249075;19001;POPAYÁN;4522;110174;2.447699;-76.624469;10902
5055;ARGELIA;12169;1194;5.731561;-75.142716;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5795
19050;ARGELIA;20828;366;2.25555;-77.249075;76001;SANTIAGO DE CALI;17084;148077;3.417587;-76.522332;2055
19050;ARGELIA;20828;366;2.25555;-77.249075;52786;TAMINANGO;1794;12765;1.570128;-77.280728;1224
5055;ARGELIA;12169;1194;5.731561;-75.142716;5756;SONSÓN;13052;3543;5.712788;-75.310302;1067
5055;ARGELIA;12169;1194;5.731561;-75.142716;5088;BELLO;7634;45571;6.333786;-75.554448;651
5055;ARGELIA;12169;1194;5.731561;-75.142716;5615;RIONEGRO;1529;14588;6.14622;-75.376256;516
5055;ARGELIA;12169;1194;5.731561;-75.142716;5591;PUERTO TRIUNFO;1847;5213;5.884583;-74.638782;491
19050;ARGELIA;20828;366;2.25555;-77.249075;19532;EL BORDO;12622;2821;2.113081;-76.985682;381
19050;ARGELIA;20828;366;2.25555;-77.249075;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;344
19050;ARGELIA;20828;366;2.25555;-77.249075;52001;SAN JUAN DE PASTO;5147;65728;1.212839;-77.278125;300
5055;ARGELIA;12169;1194;5.731561;-75.142716;5360;ITAGÜÍ;3594;16505;6.169702;-75.613401;255
19050;ARGELIA;20828;366;2.25555;-77.249075;41551;PITALITO;8053;29612;1.853056;-76.049263;255
19050;ARGELIA;20828;366;2.25555;-77.249075;19450;MERCADERES;5918;3702;1.791188;-77.162571;241
19050;ARGELIA;20828;366;2.25555;-77.249075;19075;BALBOA;9109;836;2.041394;-77.216541;237
19050;ARGELIA;20828;366;2.25555;-77.249075;19807;TIMBÍO;4463;4360;2.352227;-76.682831;221
5055;ARGELIA;12169;1194;5.731561;-75.142716;5376;LA CEJA;1234;5589;6.029799;-75.427977;199
5055;ARGELIA;12169;1194;5.731561;-75.142716;5607;RETIRO;384;1787;6.063243;-75.502011;177
5055;ARGELIA;12169;1194;5.731561;-75.142716;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;172
19050;ARGELIA;20828;366;2.25555;-77.249075;18001;FLORENCIA;26683;109520;1.617334;-75.60689;167
5055;ARGELIA;12169;1194;5.731561;-75.142716;5483;NARIÑO;13782;1286;5.610996;-75.174921;160
19050;ARGELIA;20828;366;2.25555;-77.249075;76892;YUMBO;1275;6973;3.540269;-76.497639;154
19050;ARGELIA;20828;366;2.25555;-77.249075;19256;EL TAMBO;28164;2116;2.452236;-76.810812;148
19050;ARGELIA;20828;366;2.25555;-77.249075;52399;LA UNIÓN;1602;2812;1.592477;-77.128386;148
19050;ARGELIA;20828;366;2.25555;-77.249075;19698;SANTANDER DE QUILICHAO;5681;17132;3.011288;-76.485346;143
5055;ARGELIA;12169;1194;5.731561;-75.142716;5002;ABEJORRAL;6697;798;5.78954;-75.42892;141
19050;ARGELIA;20828;366;2.25555;-77.249075;19473;MORALES;3578;1569;2.758064;-76.630811;141
76054;ARGELIA;912;715;4.726973;-76.11985;66001;PEREIRA;3693;54482;4.807002;-75.718267;119
19050;ARGELIA;20828;366;2.25555;-77.249075;76233;DAGUA;5781;4685;3.657394;-76.689175;111
19050;ARGELIA;20828;366;2.25555;-77.249075;86001;MOCOA;7910;34280;1.151519;-76.650874;106
76054;ARGELIA;912;715;4.726973;-76.11985;76001;SANTIAGO DE CALI;17084;148077;3.417587;-76.522332;105
5055;ARGELIA;12169;1194;5.731561;-75.142716;5440;MARINILLA;1946;8065;6.173548;-75.338078;104
13052;ARJONA;1847;6303;10.256201;-75.345511;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;569
13052;ARJONA;1847;6303;10.256201;-75.345511;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;239
63001;ARMENIA;1973;24515;4.538105;-75.680004;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;499
5059;ARMENIA;520;234;6.15627;-75.787007;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;206
63001;ARMENIA;1973;24515;4.538105;-75.680004;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;202
5059;ARMENIA;520;234;6.15627;-75.787007;5360;ITAGÜÍ;3594;16505;6.169702;-75.613401;159
13062;ARROYOHONDO;807;162;10.252134;-75.019913;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;242
13062;ARROYOHONDO;807;162;10.252134;-75.019913;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;230
20032;ASTREA;7418;1106;9.496386;-73.97472;20001;VALLEDUPAR;32436;83963;10.461893;-73.258517;2782
20032;ASTREA;7418;1106;9.496386;-73.97472;47001;SANTA MARTA;35085;143341;11.225703;-74.188397;431
20032;ASTREA;7418;1106;9.496386;-73.97472;20250;EL PASO;5079;2635;9.661878;-73.746454;396
20032;ASTREA;7418;1106;9.496386;-73.97472;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;361
20032;ASTREA;7418;1106;9.496386;-73.97472;20175;CHIMICHAGUA;7720;2868;9.25775;-73.812795;245
20032;ASTREA;7418;1106;9.496386;-73.97472;20178;CHIRIGUANÁ;7772;3813;9.361379;-73.600913;232
20032;ASTREA;7418;1106;9.496386;-73.97472;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;229
20032;ASTREA;7418;1106;9.496386;-73.97472;8758;SOLEDAD;2405;62128;10.90618;-74.793567;190
20032;ASTREA;7418;1106;9.496386;-73.97472;44001;RIOHACHA;12215;39130;11.529125;-72.912271;184
20032;ASTREA;7418;1106;9.496386;-73.97472;20060;BOSCONIA;7381;11271;9.974372;-73.888042;163
20032;ASTREA;7418;1106;9.496386;-73.97472;44650;SAN JUAN DEL CESAR;5909;3029;10.770735;-73.001701;156
20032;ASTREA;7418;1106;9.496386;-73.97472;20013;AGUSTÍN CODAZZI;26044;8767;10.040365;-73.237431;153
20032;ASTREA;7418;1106;9.496386;-73.97472;44430;MAICAO;9495;11363;11.378362;-72.241551;138
20032;ASTREA;7418;1106;9.496386;-73.97472;44378;HATONUEVO;853;2233;11.067282;-72.762502;114
20032;ASTREA;7418;1106;9.496386;-73.97472;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;111
73067;ATACO;15694;716;3.591165;-75.382454;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;5914
73067;ATACO;15694;716;3.591165;-75.382454;73001;IBAGUÉ;10112;75833;4.439631;-75.19635;4368
73067;ATACO;15694;716;3.591165;-75.382454;25754;SOACHA;2702;55044;4.576529;-74.215511;749
73067;ATACO;15694;716;3.591165;-75.382454;41001;NEIVA;8289;61885;2.935546;-75.277946;553
73067;ATACO;15694;716;3.591165;-75.382454;73168;CHAPARRAL;19904;5175;3.725761;-75.483582;406
73067;ATACO;15694;716;3.591165;-75.382454;41298;GARZÓN;6176;11020;2.195653;-75.626738;221
